Серия,Поколение,Год,Рестайлинг,Пробег,Коробка,Объем,Цена,Кузов_внедорожник 5 дв.,Кузов_кабриолет,Кузов_купе,Кузов_лифтбек,Кузов_минивэн,Кузов_седан,Кузов_универсал,Кузов_хэтчбек 3 дв.,Кузов_хэтчбек 5 дв.,Топливо_бензин,Топливо_дизель
35867,41451,2019,0,200000,2,2.0,27000,1,0,0,0,0,0,0,0,0,1,0
23796,18693,2009,0,359000,2,2.0,12600,1,0,0,0,0,0,0,0,0,0,1
17329,38454,2018,0,240000,2,2.0,31500,0,0,0,0,0,0,1,0,0,0,1
17330,12695,2004,0,427000,2,3.0,9200,0,0,0,0,0,1,0,0,0,1,0
16346,8051,2003,1,202222,0,2.2,8100,0,0,0,0,0,1,0,0,0,1,0
17329,6926,2001,1,342000,0,2.5,8250,0,0,0,0,0,1,0,0,0,1,0
16567,19963,2015,0,261300,2,2.0,16850,0,0,0,0,0,1,0,0,0,0,1
36484,16242,2008,1,147000,2,3.0,11950,1,0,0,0,0,0,0,0,0,1,0
17329,7029,2001,1,350000,2,2.9,7300,0,0,0,0,0,1,0,0,0,0,1
20696,12423,1999,1,524000,2,2.9,5990,0,0,0,0,0,1,0,0,0,0,1
16285,8051,2002,1,490000,0,2.0,6900,0,0,0,0,0,0,1,0,0,0,1
16826,13014,2006,0,175000,0,2.0,8800,0,0,0,0,0,1,0,0,0,1,0
37659,18774,2011,1,371000,2,3.0,22500,1,0,0,0,0,0,0,0,0,0,1
16567,5587,1998,0,418000,0,1.6,3200,0,0,0,0,0,0,0,1,0,1,0
37232,19428,2010,1,329000,2,3.0,18500,1,0,0,0,0,0,0,0,0,0,1
17325,39524,2018,0,180555,2,2.0,30000,0,0,0,0,0,1,0,0,0,0,1
23203,23535,2020,1,87000,1,1.5,24500,1,0,0,0,0,0,0,0,0,1,0
37509,13460,2004,1,473000,2,3.0,15000,1,0,0,0,0,0,0,0,0,0,1
70383,76357,2020,0,16000,2,3.0,100000,1,0,0,0,0,0,0,0,0,0,1
35386,41665,2022,1,21000,2,2.0,48000,1,0,0,0,0,0,0,0,0,1,0
39171,26519,2017,1,83000,2,2.0,27900,0,0,0,1,0,0,0,0,0,1,0
16346,12982,2006,0,400000,2,2.0,8450,0,0,0,0,0,0,1,0,0,0,1
38953,20969,2008,0,360000,2,3.0,18500,1,0,0,0,0,0,0,0,0,0,1
17325,6980,2000,0,420000,2,2.5,5500,0,0,0,0,0,1,0,0,0,1,0
16309,19268,2014,0,265000,0,1.6,11600,0,0,0,0,0,0,0,0,1,0,1
17329,6977,1999,0,500000,0,2.0,4300,0,0,0,0,0,1,0,0,0,1,0
17325,39524,2019,0,99000,2,2.0,33550,0,0,0,0,0,0,1,0,0,0,1
47927,45358,2021,1,17000,2,3.0,67000,1,0,0,0,0,0,0,0,0,1,0
17325,38623,2018,0,85000,2,2.0,35000,0,0,0,0,0,1,0,0,0,1,0
16309,22383,2020,0,126000,1,1.5,25900,0,0,0,0,0,0,0,0,1,1,0
22929,23535,2020,1,160000,0,1.5,20700,1,0,0,0,0,0,0,0,0,0,1
39000,49320,2020,0,26500,2,3.0,77000,0,0,1,0,0,0,0,0,0,1,0
17186,38454,2018,0,97000,2,2.0,24900,0,0,0,0,0,1,0,0,0,0,1
37232,67957,2023,1,32000,2,3.0,81500,1,0,0,0,0,0,0,0,0,1,0
48787,49211,2018,0,143000,2,3.0,53000,1,0,0,0,0,0,0,0,0,0,1
39340,26083,2017,1,55000,2,2.0,27900,0,0,0,1,0,0,0,0,0,1,0
16346,7763,2002,1,440000,0,2.0,4800,0,0,0,0,0,1,0,0,0,0,1
37232,13717,2003,0,466709,0,3.0,8524,1,0,0,0,0,0,0,0,0,1,0
16346,5587,1992,0,407823,0,1.8,4650,0,0,0,0,0,1,0,0,0,1,0
37685,32823,2015,0,236000,2,3.0,33500,1,0,0,0,0,0,0,0,0,0,1
38075,13954,2003,0,27000,2,2.9,4000,1,0,0,0,0,0,0,0,0,0,1
16819,5904,1996,0,470000,2,2.0,4900,0,0,0,0,0,1,0,0,0,1,0
16285,19970,2018,1,117000,2,2.0,20000,0,0,0,0,0,1,0,0,0,1,0
23948,23555,2019,1,150000,1,1.5,18000,1,0,0,0,0,0,0,0,0,1,0
17325,20011,2009,0,450000,2,3.0,15400,0,0,0,1,0,0,0,0,0,0,1
17186,38623,2020,1,127000,2,2.0,46900,0,0,0,0,0,1,0,0,0,0,1
16826,5728,1996,0,535000,0,2.0,3900,0,0,0,0,0,1,0,0,0,1,0
20696,12074,1997,0,470000,2,2.8,8700,0,0,0,0,0,1,0,0,0,1,0
22929,23535,2022,1,49100,2,2.0,29500,1,0,0,0,0,0,0,0,0,1,0
48476,49818,2019,0,50000,2,4.4,74900,0,1,0,0,0,0,0,0,0,1,0
37232,32247,2014,0,213000,2,2.0,29813,1,0,0,0,0,0,0,0,0,0,1
40186,26879,2017,1,192000,2,1.5,18980,0,0,0,1,0,0,0,0,0,1,0
16346,5728,1994,0,308283,0,1.8,3009,0,0,0,0,0,1,0,0,0,1,0
35386,41451,2022,1,70000,2,2.0,42700,1,0,0,0,0,0,0,0,0,1,0
23452,23555,2020,1,54000,2,2.0,35450,1,0,0,0,0,0,0,0,0,1,0
16567,13047,2008,0,254849,0,2.0,12850,0,0,0,0,0,0,1,0,0,0,1
25060,25373,2020,0,74000,2,2.0,26900,1,0,0,0,0,0,0,0,0,1,0
22929,23400,2021,1,165000,1,1.5,19500,1,0,0,0,0,0,0,0,0,0,1
16826,20264,2018,1,181300,2,2.0,21000,0,0,0,0,0,0,1,0,0,0,1
40186,26083,2014,0,155000,2,2.0,27000,0,1,0,0,0,0,0,0,0,1,0
20785,16054,2006,1,445000,2,3.0,11000,0,0,0,0,0,1,0,0,0,1,0
16567,7763,2003,1,302000,0,2.0,6500,0,0,0,0,0,0,1,0,0,0,1
16826,7715,2001,0,520000,0,2.0,3750,0,0,0,0,0,1,0,0,0,1,0
21434,14565,2004,0,575000,2,3.0,13400,0,0,0,0,0,1,0,0,0,0,1
17164,22690,2020,0,167000,1,1.5,18200,0,0,0,0,0,0,0,0,1,0,1
38513,20969,2009,0,300000,2,4.4,13600,1,0,0,0,0,0,0,0,0,1,0
17325,12906,2006,0,320000,2,4.8,16000,0,0,0,0,0,1,0,0,0,1,0
16826,37560,2019,0,90600,2,2.0,30100,0,0,0,0,0,1,0,0,0,1,0
37509,13587,2004,1,390000,2,3.0,13950,1,0,0,0,0,0,0,0,0,0,1
16346,8052,1999,0,466000,0,2.5,4950,0,0,0,0,0,1,0,0,0,1,0
35810,42065,2021,0,39500,2,3.0,55950,1,0,0,0,0,0,0,0,0,1,0
23203,23400,2022,1,77500,2,2.0,29950,1,0,0,0,0,0,0,0,0,1,0
16819,8051,2001,1,318000,0,1.8,6500,0,0,0,0,0,1,0,0,0,1,0
17325,38623,2020,1,84000,2,3.0,59999,0,0,0,0,0,1,0,0,0,1,0
17330,20990,2011,0,220000,2,3.0,20000,0,0,0,1,0,0,0,0,0,0,1
38075,69316,2022,0,65000,2,3.0,59900,1,0,0,0,0,0,0,0,0,1,0
16826,20264,2017,1,200000,0,2.0,16500,0,0,0,0,0,1,0,0,0,0,1
16346,7715,2002,1,470000,2,2.0,6700,0,0,0,0,0,0,1,0,0,0,1
23452,23400,2018,0,65000,2,2.0,22500,1,0,0,0,0,0,0,0,0,1,0
20785,16298,2005,1,220000,2,3.0,9800,0,0,0,0,0,1,0,0,0,0,1
20696,14627,2005,0,504000,2,3.0,13499,0,0,0,0,0,1,0,0,0,0,1
21434,20377,2009,0,309000,2,3.0,19500,0,0,0,0,0,1,0,0,0,0,1
16826,20264,2015,1,177000,2,2.0,13900,0,0,0,0,0,1,0,0,0,1,0
20785,14627,2003,0,272000,2,3.0,8300,0,0,0,0,0,1,0,0,0,1,0
17325,6980,1999,0,455000,0,2.8,6700,0,0,0,0,0,1,0,0,0,1,0
21265,26470,2020,0,161000,1,1.5,24950,0,0,0,0,0,1,0,0,0,1,0
17325,38454,2021,1,157000,2,3.0,53000,0,0,0,0,0,1,0,0,0,0,1
22929,32915,2023,0,2500,1,2.0,37500,1,0,0,0,0,0,0,0,0,1,0
23452,23555,2017,0,192000,2,2.0,21500,1,0,0,0,0,0,0,0,0,0,1
38402,68324,2020,0,152000,2,3.0,42000,1,0,0,0,0,0,0,0,0,1,0
16567,19986,2015,0,225000,0,2.0,17600,0,0,0,0,0,0,1,0,0,0,1
21462,26782,2020,0,125000,1,1.5,24700,0,0,0,0,0,1,0,0,0,1,0
21434,20400,2012,1,270216,2,3.0,25500,0,0,0,0,0,1,0,0,0,0,1
16567,19963,2018,1,93000,2,2.0,30000,0,0,0,0,0,1,0,0,0,0,1
20586,20400,2008,0,239000,2,3.0,16400,0,0,0,0,0,1,0,0,0,1,0
16826,5642,1996,0,251440,0,2.5,3700,0,0,0,0,0,0,0,1,0,1,0
16826,5904,1998,0,590000,0,1.8,3700,0,0,0,0,0,1,0,0,0,1,0
35867,42065,2021,1,30500,2,2.0,42000,1,0,0,0,0,0,0,0,0,1,0
37685,67301,2023,1,64000,2,3.0,92000,1,0,0,0,0,0,0,0,0,1,0
17325,39400,2018,0,178000,2,2.0,33600,0,0,0,0,0,0,1,0,0,0,1
38494,20969,2009,0,288000,2,3.0,22000,1,0,0,0,0,0,0,0,0,0,1
17325,39012,2021,1,157300,2,3.0,49500,0,0,0,0,0,0,1,0,0,0,1
17186,12906,2007,1,237300,2,2.5,12900,0,0,0,0,0,1,0,0,0,1,0
17186,39524,2021,1,127000,2,2.0,45000,0,0,0,0,0,1,0,0,0,0,1
16819,7763,2002,1,250000,0,2.0,4000,0,0,0,0,0,1,0,0,0,1,0
16346,37734,2021,0,76000,2,3.0,48500,0,0,0,0,0,1,0,0,0,1,0
17325,39524,2017,0,86500,2,2.0,31750,0,0,0,0,0,0,1,0,0,0,1
70383,74710,2019,0,96450,2,3.0,83500,1,0,0,0,0,0,0,0,0,1,0
16819,20264,2016,1,387000,0,2.0,16000,0,0,0,0,0,0,1,0,0,0,1
38953,62673,2020,0,94000,2,3.0,67500,1,0,0,0,0,0,0,0,0,1,0
17330,6980,1996,0,350000,0,2.5,3700,0,0,0,0,0,1,0,0,0,1,0
21434,40113,2018,0,147000,2,3.0,41500,0,0,0,0,0,1,0,0,0,1,0
16346,37560,2019,0,20000,2,2.0,33500,0,0,0,0,0,1,0,0,0,1,0
17325,39524,2019,0,136200,2,2.0,35500,0,0,0,0,0,0,1,0,0,0,1
22929,23400,2021,1,26000,2,2.0,36950,1,0,0,0,0,0,0,0,0,1,0
23203,33303,2022,0,3700,1,2.0,49600,1,0,0,0,0,0,0,0,0,1,0
25408,24863,2021,0,27000,2,2.0,33600,1,0,0,0,0,0,0,0,0,1,0
38075,67957,2019,0,62000,2,3.0,77900,1,0,0,0,0,0,0,0,0,1,0
17186,12777,2004,0,530000,0,2.2,7500,0,0,0,0,0,1,0,0,0,1,0
16567,37560,2020,0,185000,2,2.0,32999,0,0,0,0,0,0,1,0,0,0,1
37509,13390,2004,1,520000,2,3.0,15550,1,0,0,0,0,0,0,0,0,0,1
20696,11811,1998,1,350000,2,2.8,3950,0,0,0,0,0,1,0,0,0,1,0
38075,67649,2019,0,231755,2,3.0,71500,1,0,0,0,0,0,0,0,0,0,1
16567,8051,2000,0,370343,0,2.0,5400,0,0,0,0,0,1,0,0,0,1,0
17330,39012,2019,0,127000,2,2.0,29500,0,0,0,0,0,1,0,0,0,0,1
17325,38454,2020,0,125000,2,2.0,40000,0,0,0,0,0,1,0,0,0,0,1
18073,18745,2017,1,229000,2,1.5,15150,0,0,0,0,0,0,0,0,1,0,1
17329,7029,2000,0,500000,2,2.9,4900,0,0,0,0,0,0,1,0,0,0,1
16346,13047,2008,0,300000,0,2.0,8300,0,0,0,0,0,0,1,0,0,0,1
16826,7807,2002,1,457700,0,2.0,6700,0,0,0,0,0,1,0,0,0,0,1
17325,6980,2000,1,530000,0,2.9,5600,0,0,0,0,0,1,0,0,0,0,1
36484,21148,2015,1,287000,0,2.0,19500,1,0,0,0,0,0,0,0,0,0,1
35810,41451,2020,0,78500,2,2.0,38900,1,0,0,0,0,0,0,0,0,0,1
17325,7363,1995,0,498763,0,2.5,3500,0,0,0,0,0,1,0,0,0,0,1
17325,20731,2009,0,235000,2,4.4,12950,0,0,0,1,0,0,0,0,0,1,0
37509,13717,2005,1,487000,2,3.0,13300,1,0,0,0,0,0,0,0,0,0,1
37685,69316,2021,0,62500,2,3.0,54500,1,0,0,0,0,0,0,0,0,1,0
16567,7763,2002,1,478000,2,2.0,6600,0,0,0,0,0,1,0,0,0,0,1
23203,23018,2019,1,185000,1,1.5,24600,1,0,0,0,0,0,0,0,0,0,1
17325,20231,2011,0,301000,2,2.0,18650,0,0,0,0,0,0,1,0,0,0,1
17325,7692,1994,0,390000,0,2.5,2699,0,0,0,0,0,1,0,0,0,0,1
39311,39551,2019,0,155000,2,3.0,41500,0,0,0,1,0,0,0,0,0,0,1
20586,35160,2019,1,134000,2,3.0,68000,0,0,0,0,0,1,0,0,0,0,1
21434,12145,1997,0,350000,2,3.0,3200,0,0,0,0,0,1,0,0,0,1,0
35386,42065,2020,0,66000,2,2.0,34500,1,0,0,0,0,0,0,0,0,1,0
17223,13535,2011,1,268378,2,1.6,7800,0,0,0,0,0,0,0,0,1,1,0
21462,26782,2020,0,28000,2,2.0,28499,0,0,0,0,0,1,0,0,0,1,0
39311,37709,2017,0,180000,2,3.0,40500,0,0,0,1,0,0,0,0,0,1,0
76014,76357,2020,0,99000,2,3.0,88500,1,0,0,0,0,0,0,0,0,0,1
16819,12982,2006,0,325000,2,2.5,7900,0,0,0,0,0,1,0,0,0,1,0
77668,75328,2023,1,47000,2,3.0,145000,1,0,0,0,0,0,0,0,0,0,1
37509,13954,2005,1,420000,2,3.0,12950,1,0,0,0,0,0,0,0,0,1,0
17329,20439,2014,1,368000,2,2.0,18000,0,0,0,0,0,1,0,0,0,0,1
37232,67649,2023,1,79500,2,3.0,76500,1,0,0,0,0,0,0,0,0,1,0
20785,40113,2016,0,129500,2,3.0,33000,0,0,0,0,0,1,0,0,0,1,0
36484,41451,2022,1,35000,2,3.0,69900,1,0,0,0,0,0,0,0,0,1,0
35386,41665,2021,1,65000,2,3.0,56500,1,0,0,0,0,0,0,0,0,0,1
17329,7010,1998,0,382000,2,2.5,5100,0,0,0,0,0,1,0,0,0,1,0
17325,6926,2001,1,600000,0,2.5,7150,0,0,0,0,0,1,0,0,0,0,1
17325,12695,2006,0,434000,2,3.0,15000,0,0,0,0,0,0,1,0,0,0,1
17325,8371,1994,0,500000,0,2.0,2850,0,0,0,0,0,1,0,0,0,1,0
16567,5642,1996,0,400100,0,1.8,1889,0,0,0,0,0,1,0,0,0,1,0
16826,19970,2015,0,225000,0,2.0,15500,0,0,0,0,0,0,1,0,0,0,1
37685,67301,2020,0,121108,2,3.0,65990,1,0,0,0,0,0,0,0,0,1,0
17325,39400,2020,1,150794,2,3.0,57490,0,0,0,0,0,1,0,0,0,0,1
17325,38454,2021,1,75720,2,3.0,57990,0,0,0,0,0,1,0,0,0,0,1
37232,67649,2020,0,155061,2,3.0,70990,1,0,0,0,0,0,0,0,0,1,0
20059,35160,2020,1,127855,2,3.0,69990,0,0,0,0,0,1,0,0,0,0,1
35029,41665,2023,1,23500,2,2.0,40800,1,0,0,0,0,0,0,0,0,1,0
17325,6980,2002,1,410000,2,3.0,7600,0,0,0,0,0,1,0,0,0,1,0
20586,40001,2019,1,31900,2,3.0,52500,0,0,0,0,0,1,0,0,0,1,0
25060,25257,2020,0,51000,2,2.0,32500,1,0,0,0,0,0,0,0,0,1,0
37659,32247,2017,0,241000,2,3.0,41970,1,0,0,0,0,0,0,0,0,0,1
25408,25572,2022,0,105000,1,1.5,25400,1,0,0,0,0,0,0,0,0,1,0
17329,38623,2020,1,42000,2,2.0,67200,0,0,0,0,0,1,0,0,0,0,1
23796,23400,2019,1,169000,1,1.5,24800,1,0,0,0,0,0,0,0,0,0,1
17186,39524,2018,0,69400,2,2.0,37500,0,0,0,0,0,1,0,0,0,1,0
16309,19406,2017,1,195000,2,1.5,17000,0,0,0,0,0,0,0,0,1,0,1
21267,18394,2016,0,216500,0,1.5,14150,0,0,0,0,1,0,0,0,0,0,1
37685,32247,2017,0,141000,2,3.0,39700,1,0,0,0,0,0,0,0,0,1,0
37509,13460,2006,1,290000,2,3.0,16300,1,0,0,0,0,0,0,0,0,0,1
16826,7807,1998,0,410000,0,2.0,4600,0,0,0,0,0,1,0,0,0,1,0
17330,39012,2021,1,85850,2,2.0,44100,0,0,0,0,0,1,0,0,0,1,0
23948,23018,2019,1,199000,2,2.0,24000,1,0,0,0,0,0,0,0,0,0,1
38075,33301,2014,0,142800,2,3.0,28400,1,0,0,0,0,0,0,0,0,1,0
76014,79290,2019,0,150000,2,3.0,64000,1,0,0,0,0,0,0,0,0,1,0
17186,12886,2004,0,410000,2,2.5,11300,0,0,0,0,0,1,0,0,0,0,1
16285,5587,1991,0,600000,0,1.6,2073,0,0,0,0,0,1,0,0,0,1,0
17325,7632,1992,0,300000,0,2.5,1800,0,0,0,0,0,1,0,0,0,1,0
16567,7763,2002,1,360000,0,1.8,4900,0,0,0,0,0,1,0,0,0,1,0
20059,20340,2011,0,281550,2,3.0,20500,0,0,0,0,0,1,0,0,0,0,1
16285,5641,1994,0,430000,0,1.8,3109,0,0,0,0,0,1,0,0,0,1,0
38953,20702,2010,0,306000,2,3.0,17000,1,0,0,0,0,0,0,0,0,1,0
17325,12906,2004,0,500000,2,2.5,10500,0,0,0,0,0,1,0,0,0,0,1
16346,5641,1998,0,355000,0,1.6,4100,0,0,0,0,0,1,0,0,0,1,0
17325,7029,2000,1,463000,0,2.0,4970,0,0,0,0,0,1,0,0,0,0,1
21583,26782,2020,0,50000,1,1.5,28200,0,0,0,0,0,1,0,0,0,1,0
16909,22664,2021,0,173803,1,1.5,16950,0,0,0,0,0,0,0,0,1,1,0
17325,6977,1997,0,462000,0,2.8,5600,0,0,0,0,0,1,0,0,0,1,0
21047,26782,2021,0,145000,1,1.5,26300,0,0,0,0,0,1,0,0,0,1,0
48760,48859,2020,0,175860,2,2.0,40999,1,0,0,0,0,0,0,0,0,0,1
16819,8051,2002,1,380000,0,2.0,5500,0,0,0,0,0,0,1,0,0,0,1
37232,13390,2002,0,357000,2,3.0,7300,1,0,0,0,0,0,0,0,0,1,0
38075,69316,2022,0,65000,2,3.0,67000,1,0,0,0,0,0,0,0,0,1,0
17329,20642,2015,1,230000,2,2.0,20500,0,0,0,0,0,1,0,0,0,1,0
20586,20377,2009,0,193580,2,3.0,21850,0,0,0,0,0,1,0,0,0,0,1
16819,24094,2017,1,280000,2,2.0,19000,0,0,0,1,0,0,0,0,0,0,1
38513,21211,2008,0,295000,2,3.0,21500,1,0,0,0,0,0,0,0,0,0,1
16826,5587,1998,0,320590,0,1.6,2950,0,0,0,0,0,0,1,0,0,1,0
23203,23535,2020,1,105000,1,1.5,23900,1,0,0,0,0,0,0,0,0,0,1
17325,12906,2004,0,330000,2,2.5,8800,0,0,0,0,0,1,0,0,0,1,0
21462,18511,2019,1,175500,1,1.5,20900,0,0,0,0,1,0,0,0,0,0,1
37659,18774,2007,0,290790,2,3.0,23000,1,0,0,0,0,0,0,0,0,0,1
20696,20589,2010,0,155000,2,4.4,13500,0,0,0,0,0,1,0,0,0,1,0
16285,20264,2013,0,171300,2,2.0,23300,0,0,0,0,0,1,0,0,0,0,1
23203,23018,2018,0,228000,0,1.5,16750,1,0,0,0,0,0,0,0,0,0,1
35867,41451,2019,0,76000,2,3.0,45500,1,0,0,0,0,0,0,0,0,1,0
16819,37734,2019,0,190000,2,2.0,31000,0,0,0,0,0,1,0,0,0,0,1
76014,75772,2021,0,100000,2,3.0,87999,1,0,0,0,0,0,0,0,0,0,1
17330,12777,2007,1,320000,2,3.0,15000,0,0,0,0,0,1,0,0,0,0,1
16567,5641,1996,0,322000,0,2.8,4500,0,0,0,0,0,1,0,0,0,1,0
21462,26470,2021,0,82000,2,2.0,28000,0,0,0,0,0,1,0,0,0,1,0
17329,7010,2002,1,388000,0,2.5,7400,0,0,0,0,0,0,1,0,0,0,1
35386,42065,2021,1,47500,2,2.0,42000,1,0,0,0,0,0,0,0,0,1,0
23203,23018,2017,0,114000,2,1.5,19900,1,0,0,0,0,0,0,0,0,1,0
17330,6980,1996,0,491750,0,2.5,3500,0,0,0,0,0,1,0,0,0,1,0
17329,38454,2017,0,245000,2,3.0,36700,0,0,0,0,0,0,1,0,0,0,1
17325,20643,2012,0,258000,2,2.0,17000,0,0,0,0,0,1,0,0,0,1,0
37685,19093,2010,1,285000,2,3.0,22500,1,0,0,0,0,0,0,0,0,0,1
37685,18774,2008,0,390000,2,3.0,19000,1,0,0,0,0,0,0,0,0,0,1
17329,20439,2014,1,123000,2,2.0,18900,0,0,0,0,0,1,0,0,0,1,0
16346,20477,2019,1,255000,2,2.0,21300,0,0,0,0,0,0,1,0,0,0,1
38075,13717,2003,1,466800,2,3.0,12999,1,0,0,0,0,0,0,0,0,0,1
16285,8051,2002,1,391000,2,2.0,5500,0,0,0,0,0,1,0,0,0,0,1
38075,19084,2008,0,330000,2,3.0,19500,1,0,0,0,0,0,0,0,0,0,1
16285,19963,2018,1,161500,2,2.0,22500,0,0,0,0,0,0,1,0,0,0,1
16819,5587,1993,0,290000,0,2.0,2150,0,0,0,0,0,1,0,0,0,1,0
16285,7715,1998,0,500000,0,1.9,3499,0,0,0,0,0,1,0,0,0,1,0
23796,23018,2019,0,113000,2,2.0,25200,1,0,0,0,0,0,0,0,0,0,1
17325,20439,2015,1,119000,2,2.0,22000,0,0,0,0,0,1,0,0,0,1,0
21434,16054,2005,1,364000,2,4.8,8500,0,0,0,0,0,1,0,0,0,1,0
16285,19970,2017,1,101500,2,2.0,23300,0,0,0,0,0,1,0,0,0,1,0
17330,38623,2020,1,159000,2,2.0,33300,0,0,0,0,0,0,1,0,0,0,1
36484,41665,2022,1,37000,2,2.0,46000,1,0,0,0,0,0,0,0,0,1,0
17325,8371,1992,0,400000,2,2.0,3000,0,0,0,0,0,1,0,0,0,1,0
39340,48648,2022,0,26500,2,2.0,49000,0,0,1,0,0,0,0,0,0,1,0
22929,23397,2020,1,158000,1,1.5,18695,1,0,0,0,0,0,0,0,0,0,1
17325,12695,2004,0,455000,0,2.5,9700,0,0,0,0,0,1,0,0,0,0,1
17325,12786,2006,0,267438,0,2.5,10450,0,0,0,0,0,1,0,0,0,1,0
23948,23400,2020,1,160000,1,1.5,18250,1,0,0,0,0,0,0,0,0,0,1
37509,13460,2005,1,220000,0,3.0,12000,1,0,0,0,0,0,0,0,0,0,1
16819,19963,2015,0,180925,2,2.0,16500,0,0,0,0,0,1,0,0,0,1,0
37685,13460,2002,0,200000,2,3.0,8900,1,0,0,0,0,0,0,0,0,1,0
17325,39012,2021,1,32000,2,3.0,53000,0,0,0,0,0,1,0,0,0,1,0
48473,48323,2019,0,77000,2,4.4,89900,0,1,0,0,0,0,0,0,0,1,0
37685,18774,2011,1,320000,2,3.0,25500,1,0,0,0,0,0,0,0,0,0,1
21267,26486,2020,0,143000,1,1.5,22300,0,0,0,0,0,1,0,0,0,1,0
20785,16298,2007,1,290000,2,3.0,12500,0,0,0,0,0,1,0,0,0,1,0
17330,20040,2010,0,285000,2,3.0,15000,0,0,0,1,0,0,0,0,0,1,0
17325,12695,2008,1,433000,0,2.0,11500,0,0,0,0,0,0,1,0,0,0,1
16567,5728,1997,0,328482,0,1.6,3500,0,0,0,0,0,0,1,0,0,1,0
16567,24262,2017,1,199000,0,2.0,19500,0,0,0,1,0,0,0,0,0,0,1
21047,26470,2020,0,69000,2,2.0,25500,0,0,0,0,0,1,0,0,0,1,0
23203,23397,2019,0,191000,0,1.5,16900,1,0,0,0,0,0,0,0,0,0,1
37659,18774,2013,1,265000,2,3.0,23999,1,0,0,0,0,0,0,0,0,0,1
16285,37560,2023,1,5719,2,3.0,79990,0,0,0,0,0,1,0,0,0,1,0
21267,26283,2019,0,62330,2,2.0,37000,0,0,0,0,0,1,0,0,0,1,0
21267,18394,2016,0,197000,2,2.0,18000,0,0,0,0,1,0,0,0,0,0,1
35810,41817,2023,1,19000,2,2.0,53000,1,0,0,0,0,0,0,0,0,1,0
35029,42065,2020,0,86000,2,3.0,47900,1,0,0,0,0,0,0,0,0,1,0
17325,38454,2019,0,80500,2,2.0,31000,0,0,0,0,0,0,1,0,0,0,1
36484,40963,2020,0,173000,2,2.0,42500,1,0,0,0,0,0,0,0,0,0,1
23796,23397,2021,1,8000,2,2.0,28450,1,0,0,0,0,0,0,0,0,1,0
17164,22383,2019,0,39000,1,1.5,27600,0,0,0,0,0,0,0,0,1,0,1
18073,19411,2012,0,206000,2,1.6,9800,0,0,0,0,0,0,0,0,1,1,0
17325,6926,1998,0,270000,0,2.5,6000,0,0,0,0,0,0,1,0,0,0,1
17329,39400,2019,0,112000,2,3.0,48499,0,0,0,0,0,0,1,0,0,0,1
16819,13014,2009,1,270000,0,2.0,8000,0,0,0,0,0,1,0,0,0,1,0
17186,7010,1998,0,350000,0,2.5,5000,0,0,0,0,0,1,0,0,0,1,0
20586,20400,2009,0,350000,2,3.0,17700,0,0,0,0,0,1,0,0,0,0,1
36484,41451,2022,1,99000,2,3.0,56500,1,0,0,0,0,0,0,0,0,0,1
37659,67957,2019,0,97800,2,3.0,59000,1,0,0,0,0,0,0,0,0,1,0
17325,20642,2011,0,260543,2,3.0,16100,0,0,0,0,0,1,0,0,0,1,0
17325,7010,1998,0,384521,2,4.4,4999,0,0,0,0,0,1,0,0,0,1,0
37659,69142,2023,1,45000,2,3.0,93000,1,0,0,0,0,0,0,0,0,1,0
70383,74710,2025,1,2505,2,3.0,169900,1,0,0,0,0,0,0,0,0,0,1
17330,38623,2020,0,160000,2,2.0,29900,0,0,0,0,0,0,1,0,0,0,1
25471,24863,2018,0,244000,2,2.0,23900,1,0,0,0,0,0,0,0,0,0,1
23452,23397,2021,1,170000,0,1.5,17750,1,0,0,0,0,0,0,0,0,0,1
16309,22793,2020,0,180000,1,1.5,19800,0,0,0,0,0,0,0,0,1,1,0
21583,18525,2020,1,155000,1,1.5,19300,0,0,0,0,1,0,0,0,0,1,0
17325,7029,1998,0,247000,0,2.9,6700,0,0,0,0,0,1,0,0,0,0,1
17330,20439,2014,1,199000,2,2.0,18990,0,0,0,0,0,1,0,0,0,1,0
35810,40963,2021,0,112000,2,3.0,63000,1,0,0,0,0,0,0,0,0,0,1
39384,33738,2017,0,205000,2,3.0,37900,1,0,0,0,0,0,0,0,0,0,1
17325,39400,2017,0,296000,2,2.0,25500,0,0,0,0,0,1,0,0,0,0,1
17325,7692,1994,0,123456,2,2.5,15000,0,0,0,0,0,1,0,0,0,1,0
16567,7807,2001,0,300000,2,2.5,5300,0,0,0,0,0,0,1,0,0,1,0
17325,39524,2021,1,107000,2,2.0,42000,0,0,0,0,0,0,1,0,0,0,1
16819,5642,1998,0,314500,0,1.6,3150,0,0,0,0,0,0,1,0,0,1,0
17186,7632,1989,0,400000,0,2.5,2000,0,0,0,0,0,1,0,0,0,1,0
37232,69142,2020,0,95000,2,3.0,59500,1,0,0,0,0,0,0,0,0,1,0
39340,49797,2021,0,35900,2,2.0,56555,0,1,0,0,0,0,0,0,0,1,0
16285,5641,1993,0,490000,0,1.8,3900,0,0,1,0,0,0,0,0,0,1,0
17186,20990,2010,0,194155,2,3.0,20500,0,0,0,1,0,0,0,0,0,0,1
40186,48648,2021,0,60500,2,2.0,49900,0,0,1,0,0,0,0,0,0,1,0
77668,75772,2021,0,38000,2,3.0,70000,1,0,0,0,0,0,0,0,0,1,0
