Серия,Поколение,Год,Рестайлинг,Пробег,Коробка,Объем,Цена,Кузов_внедорожник 5 дв.,Кузов_кабриолет,Кузов_купе,Кузов_лифтбек,Кузов_минивэн,Кузов_седан,Кузов_универсал,Кузов_хэтчбек 3 дв.,Кузов_хэтчбек 5 дв.,Топливо_бензин,Топливо_дизель
15881,19607,2015,0,261300,2,2.0,16850,0,0,0,0,0,1,0,0,0,0,1
35692,16820,2008,1,147000,2,3.0,11950,1,0,0,0,0,0,0,0,0,1,0
17322,6987,2001,1,350000,2,2.9,7300,0,0,0,0,0,1,0,0,0,0,1
20542,12873,1999,1,524000,2,2.9,5990,0,0,0,0,0,1,0,0,0,0,1
15881,7932,2002,1,490000,0,2.0,6900,0,0,0,0,0,0,1,0,0,0,1
16748,13136,2006,0,175000,0,2.0,8800,0,0,0,0,0,1,0,0,0,1,0
38052,18907,2011,1,371000,2,3.0,22500,1,0,0,0,0,0,0,0,0,0,1
16552,5597,1998,0,418000,0,1.6,3200,0,0,0,0,0,0,0,1,0,1,0
36998,19046,2010,1,329000,2,3.0,18500,1,0,0,0,0,0,0,0,0,0,1
17574,39564,2018,0,180555,2,2.0,30000,0,0,0,0,0,1,0,0,0,0,1
23377,23015,2020,1,87000,1,1.5,24500,1,0,0,0,0,0,0,0,0,1,0
36998,13667,2004,1,473000,2,3.0,15000,1,0,0,0,0,0,0,0,0,0,1
76605,73554,2020,0,16000,2,3.0,100000,1,0,0,0,0,0,0,0,0,0,1
35692,41700,2022,1,21000,2,2.0,48000,1,0,0,0,0,0,0,0,0,1,0
39819,26755,2017,1,83000,2,2.0,27900,0,0,0,1,0,0,0,0,0,1,0
17161,13136,2006,0,400000,2,2.0,8450,0,0,0,0,0,0,1,0,0,0,1
40278,21047,2008,0,360000,2,3.0,18500,1,0,0,0,0,0,0,0,0,0,1
17574,6987,2000,0,420000,2,2.5,5500,0,0,0,0,0,1,0,0,0,1,0
16497,18999,2014,0,265000,0,1.6,11600,0,0,0,0,0,0,0,0,1,0,1
17225,7000,1999,0,500000,0,2.0,4300,0,0,0,0,0,1,0,0,0,1,0
17225,39008,2019,0,99000,2,2.0,33550,0,0,0,0,0,0,1,0,0,0,1
48849,47917,2021,1,17000,2,3.0,67000,1,0,0,0,0,0,0,0,0,1,0
17574,39008,2018,0,85000,2,2.0,35000,0,0,0,0,0,1,0,0,0,1,0
17108,22517,2020,0,126000,1,1.5,25900,0,0,0,0,0,0,0,0,1,1,0
23139,23491,2020,1,160000,0,1.5,20700,1,0,0,0,0,0,0,0,0,0,1
38991,49540,2020,0,26500,2,3.0,77000,0,0,1,0,0,0,0,0,0,1,0
17574,39564,2018,0,97000,2,2.0,24900,0,0,0,0,0,1,0,0,0,0,1
37344,66846,2023,1,32000,2,3.0,81500,1,0,0,0,0,0,0,0,0,1,0
48849,47917,2018,0,143000,2,3.0,53000,1,0,0,0,0,0,0,0,0,0,1
38991,25825,2017,1,55000,2,2.0,27900,0,0,0,1,0,0,0,0,0,1,0
16519,7785,2002,1,440000,0,2.0,4800,0,0,0,0,0,1,0,0,0,0,1
38052,13667,2003,0,466709,0,3.0,8524,1,0,0,0,0,0,0,0,0,1,0
15881,6023,1992,0,407823,0,1.8,4650,0,0,0,0,0,1,0,0,0,1,0
37344,32481,2015,0,236000,2,3.0,33500,1,0,0,0,0,0,0,0,0,0,1
38076,13591,2003,0,27000,2,2.9,4000,1,0,0,0,0,0,0,0,0,0,1
16552,5591,1996,0,470000,2,2.0,4900,0,0,0,0,0,1,0,0,0,1,0
16552,20367,2018,1,117000,2,2.0,20000,0,0,0,0,0,1,0,0,0,1,0
23377,23015,2019,1,150000,1,1.5,18000,1,0,0,0,0,0,0,0,0,1,0
17225,20539,2009,0,450000,2,3.0,15400,0,0,0,1,0,0,0,0,0,0,1
17322,39036,2020,1,127000,2,2.0,46900,0,0,0,0,0,1,0,0,0,0,1
16552,5591,1996,0,535000,0,2.0,3900,0,0,0,0,0,1,0,0,0,1,0
21124,12873,1997,0,470000,2,2.8,8700,0,0,0,0,0,1,0,0,0,1,0
23341,23593,2022,1,49100,2,2.0,29500,1,0,0,0,0,0,0,0,0,1,0
52291,52347,2019,0,50000,2,4.4,74900,0,1,0,0,0,0,0,0,0,1,0
37344,32481,2014,0,213000,2,2.0,29813,1,0,0,0,0,0,0,0,0,0,1
39819,26413,2017,1,192000,2,1.5,18980,0,0,0,1,0,0,0,0,0,1,0
17161,6023,1994,0,308283,0,1.8,3009,0,0,0,0,0,1,0,0,0,1,0
35530,41902,2022,1,70000,2,2.0,42700,1,0,0,0,0,0,0,0,0,1,0
23341,23015,2020,1,54000,2,2.0,35450,1,0,0,0,0,0,0,0,0,1,0
17161,13136,2008,0,254849,0,2.0,12850,0,0,0,0,0,0,1,0,0,0,1
25573,25572,2020,0,74000,2,2.0,26900,1,0,0,0,0,0,0,0,0,1,0
23341,23593,2021,1,165000,1,1.5,19500,1,0,0,0,0,0,0,0,0,0,1
15881,20304,2018,1,181300,2,2.0,21000,0,0,0,0,0,0,1,0,0,0,1
39203,26413,2014,0,155000,2,2.0,27000,0,1,0,0,0,0,0,0,0,1,0
20542,15462,2006,1,445000,2,3.0,11000,0,0,0,0,0,1,0,0,0,1,0
16748,7932,2003,1,302000,0,2.0,6500,0,0,0,0,0,0,1,0,0,0,1
16552,7932,2001,0,520000,0,2.0,3750,0,0,0,0,0,1,0,0,0,1,0
20492,14324,2004,0,575000,2,3.0,13400,0,0,0,0,0,1,0,0,0,0,1
17256,22663,2020,0,167000,1,1.5,18200,0,0,0,0,0,0,0,0,1,0,1
40278,21047,2009,0,300000,2,4.4,13600,1,0,0,0,0,0,0,0,0,1,0
16968,12669,2006,0,320000,2,4.8,16000,0,0,0,0,0,1,0,0,0,1,0
16552,36993,2019,0,90600,2,2.0,30100,0,0,0,0,0,1,0,0,0,1,0
37344,13807,2004,1,390000,2,3.0,13950,1,0,0,0,0,0,0,0,0,0,1
16519,7973,1999,0,466000,0,2.5,4950,0,0,0,0,0,1,0,0,0,1,0
35530,41700,2021,0,39500,2,3.0,55950,1,0,0,0,0,0,0,0,0,1,0
23341,23015,2022,1,77500,2,2.0,29950,1,0,0,0,0,0,0,0,0,1,0
17161,7815,2001,1,318000,0,1.8,6500,0,0,0,0,0,1,0,0,0,1,0
17225,38737,2020,1,84000,2,3.0,59999,0,0,0,0,0,1,0,0,0,1,0
17403,20211,2011,0,220000,2,3.0,20000,0,0,0,1,0,0,0,0,0,0,1
38052,69427,2022,0,65000,2,3.0,59900,1,0,0,0,0,0,0,0,0,1,0
16552,19607,2017,1,200000,0,2.0,16500,0,0,0,0,0,1,0,0,0,0,1
15881,7815,2002,1,470000,2,2.0,6700,0,0,0,0,0,0,1,0,0,0,1
23605,23593,2018,0,65000,2,2.0,22500,1,0,0,0,0,0,0,0,0,1,0
21066,15889,2005,1,220000,2,3.0,9800,0,0,0,0,0,1,0,0,0,0,1
20269,14222,2005,0,504000,2,3.0,13499,0,0,0,0,0,1,0,0,0,0,1
20269,20549,2009,0,309000,2,3.0,19500,0,0,0,0,0,1,0,0,0,0,1
16552,20304,2015,1,177000,2,2.0,13900,0,0,0,0,0,1,0,0,0,1,0
20492,14324,2003,0,272000,2,3.0,8300,0,0,0,0,0,1,0,0,0,1,0
17225,6918,1999,0,455000,0,2.8,6700,0,0,0,0,0,1,0,0,0,1,0
20704,26747,2020,0,161000,1,1.5,24950,0,0,0,0,0,1,0,0,0,1,0
17574,39008,2021,1,157000,2,3.0,53000,0,0,0,0,0,1,0,0,0,0,1
23605,33258,2023,0,2500,1,2.0,37500,1,0,0,0,0,0,0,0,0,1,0
23341,23491,2017,0,192000,2,2.0,21500,1,0,0,0,0,0,0,0,0,0,1
38673,70893,2020,0,152000,2,3.0,42000,1,0,0,0,0,0,0,0,0,1,0
16519,20325,2015,0,225000,0,2.0,17600,0,0,0,0,0,0,1,0,0,0,1
21278,26431,2020,0,125000,1,1.5,24700,0,0,0,0,0,1,0,0,0,1,0
20269,20503,2012,1,270216,2,3.0,25500,0,0,0,0,0,1,0,0,0,0,1
16519,19966,2018,1,93000,2,2.0,30000,0,0,0,0,0,1,0,0,0,0,1
20542,20503,2008,0,239000,2,3.0,16400,0,0,0,0,0,1,0,0,0,1,0
17161,5597,1996,0,251440,0,2.5,3700,0,0,0,0,0,0,0,1,0,1,0
16748,6023,1998,0,590000,0,1.8,3700,0,0,0,0,0,1,0,0,0,1,0
36510,41700,2021,1,30500,2,2.0,42000,1,0,0,0,0,0,0,0,0,1,0
36998,69367,2023,1,64000,2,3.0,92000,1,0,0,0,0,0,0,0,0,1,0
17403,39036,2018,0,178000,2,2.0,33600,0,0,0,0,0,0,1,0,0,0,1
36551,20777,2009,0,288000,2,3.0,22000,1,0,0,0,0,0,0,0,0,0,1
16968,39036,2021,1,157300,2,3.0,49500,0,0,0,0,0,0,1,0,0,0,1
17322,12669,2007,1,237300,2,2.5,12900,0,0,0,0,0,1,0,0,0,1,0
17322,39008,2021,1,127000,2,2.0,45000,0,0,0,0,0,1,0,0,0,0,1
15881,7815,2002,1,250000,0,2.0,4000,0,0,0,0,0,1,0,0,0,1,0
17161,37570,2021,0,76000,2,3.0,48500,0,0,0,0,0,1,0,0,0,1,0
16968,38759,2017,0,86500,2,2.0,31750,0,0,0,0,0,0,1,0,0,0,1
76210,73554,2019,0,96450,2,3.0,83500,1,0,0,0,0,0,0,0,0,1,0
16748,20304,2016,1,387000,0,2.0,16000,0,0,0,0,0,0,1,0,0,0,1
38673,70893,2020,0,94000,2,3.0,67500,1,0,0,0,0,0,0,0,0,1,0
17403,6988,1996,0,350000,0,2.5,3700,0,0,0,0,0,1,0,0,0,1,0
20492,40083,2018,0,147000,2,3.0,41500,0,0,0,0,0,1,0,0,0,1,0
15881,37773,2019,0,20000,2,2.0,33500,0,0,0,0,0,1,0,0,0,1,0
17225,39036,2019,0,136200,2,2.0,35500,0,0,0,0,0,0,1,0,0,0,1
23139,23015,2021,1,26000,2,2.0,36950,1,0,0,0,0,0,0,0,0,1,0
23139,33869,2022,0,3700,1,2.0,49600,1,0,0,0,0,0,0,0,0,1,0
24979,25246,2021,0,27000,2,2.0,33600,1,0,0,0,0,0,0,0,0,1,0
37344,68405,2019,0,62000,2,3.0,77900,1,0,0,0,0,0,0,0,0,1,0
17403,12921,2004,0,530000,0,2.2,7500,0,0,0,0,0,1,0,0,0,1,0
15881,37773,2020,0,185000,2,2.0,32999,0,0,0,0,0,0,1,0,0,0,1
38076,13512,2004,1,520000,2,3.0,15550,1,0,0,0,0,0,0,0,0,0,1
20492,12107,1998,1,350000,2,2.8,3950,0,0,0,0,0,1,0,0,0,1,0
36998,67133,2019,0,231755,2,3.0,71500,1,0,0,0,0,0,0,0,0,0,1
16552,7859,2000,0,370343,0,2.0,5400,0,0,0,0,0,1,0,0,0,1,0
17574,38759,2019,0,127000,2,2.0,29500,0,0,0,0,0,1,0,0,0,0,1
17225,38737,2020,0,125000,2,2.0,40000,0,0,0,0,0,1,0,0,0,0,1
17108,19728,2017,1,229000,2,1.5,15150,0,0,0,0,0,0,0,0,1,0,1
17322,6987,2000,0,500000,2,2.9,4900,0,0,0,0,0,0,1,0,0,0,1
17161,12919,2008,0,300000,0,2.0,8300,0,0,0,0,0,0,1,0,0,0,1
16552,7785,2002,1,457700,0,2.0,6700,0,0,0,0,0,1,0,0,0,0,1
17322,7000,2000,1,530000,0,2.9,5600,0,0,0,0,0,1,0,0,0,0,1
35108,21102,2015,1,287000,0,2.0,19500,1,0,0,0,0,0,0,0,0,0,1
35108,41456,2020,0,78500,2,2.0,38900,1,0,0,0,0,0,0,0,0,0,1
17574,7316,1995,0,498763,0,2.5,3500,0,0,0,0,0,1,0,0,0,0,1
17322,20559,2009,0,235000,2,4.4,12950,0,0,0,1,0,0,0,0,0,1,0
36998,13512,2005,1,487000,2,3.0,13300,1,0,0,0,0,0,0,0,0,0,1
38052,67133,2021,0,62500,2,3.0,54500,1,0,0,0,0,0,0,0,0,1,0
16748,7859,2002,1,478000,2,2.0,6600,0,0,0,0,0,1,0,0,0,0,1
23872,23015,2019,1,185000,1,1.5,24600,1,0,0,0,0,0,0,0,0,0,1
17322,20517,2011,0,301000,2,2.0,18650,0,0,0,0,0,0,1,0,0,0,1
17403,8691,1994,0,390000,0,2.5,2699,0,0,0,0,0,1,0,0,0,0,1
37408,38337,2019,0,155000,2,3.0,41500,0,0,0,1,0,0,0,0,0,0,1
20542,40080,2019,1,134000,2,3.0,68000,0,0,0,0,0,1,0,0,0,0,1
21066,11759,1997,0,350000,2,3.0,3200,0,0,0,0,0,1,0,0,0,1,0
35530,41700,2020,0,66000,2,2.0,34500,1,0,0,0,0,0,0,0,0,1,0
17256,14084,2011,1,268378,2,1.6,7800,0,0,0,0,0,0,0,0,1,1,0
21440,26597,2020,0,28000,2,2.0,28499,0,0,0,0,0,1,0,0,0,1,0
37408,38337,2017,0,180000,2,3.0,40500,0,0,0,1,0,0,0,0,0,1,0
74046,76559,2020,0,99000,2,3.0,88500,1,0,0,0,0,0,0,0,0,0,1
16748,13290,2006,0,325000,2,2.5,7900,0,0,0,0,0,1,0,0,0,1,0
76210,73554,2023,1,47000,2,3.0,145000,1,0,0,0,0,0,0,0,0,0,1
38076,13591,2005,1,420000,2,3.0,12950,1,0,0,0,0,0,0,0,0,1,0
17574,20672,2014,1,368000,2,2.0,18000,0,0,0,0,0,1,0,0,0,0,1
38052,68405,2023,1,79500,2,3.0,76500,1,0,0,0,0,0,0,0,0,1,0
21124,40126,2016,0,129500,2,3.0,33000,0,0,0,0,0,1,0,0,0,1,0
35530,41218,2022,1,35000,2,3.0,69900,1,0,0,0,0,0,0,0,0,1,0
35736,41218,2021,1,65000,2,3.0,56500,1,0,0,0,0,0,0,0,0,0,1
17322,7029,1998,0,382000,2,2.5,5100,0,0,0,0,0,1,0,0,0,1,0
17225,6987,2001,1,600000,0,2.5,7150,0,0,0,0,0,1,0,0,0,0,1
17574,12758,2006,0,434000,2,3.0,15000,0,0,0,0,0,0,1,0,0,0,1
17574,7700,1994,0,500000,0,2.0,2850,0,0,0,0,0,1,0,0,0,1,0
16748,6023,1996,0,400100,0,1.8,1889,0,0,0,0,0,1,0,0,0,1,0
15881,19607,2015,0,225000,0,2.0,15500,0,0,0,0,0,0,1,0,0,0,1
38076,67133,2020,0,121108,2,3.0,65990,1,0,0,0,0,0,0,0,0,1,0
17322,39008,2020,1,150794,2,3.0,57490,0,0,0,0,0,1,0,0,0,0,1
16968,38759,2021,1,75720,2,3.0,57990,0,0,0,0,0,1,0,0,0,0,1
37344,69367,2020,0,155061,2,3.0,70990,1,0,0,0,0,0,0,0,0,1,0
21124,40240,2020,1,127855,2,3.0,69990,0,0,0,0,0,1,0,0,0,0,1
35736,41733,2023,1,23500,2,2.0,40800,1,0,0,0,0,0,0,0,0,1,0
17322,6988,2002,1,410000,2,3.0,7600,0,0,0,0,0,1,0,0,0,1,0
20492,40083,2019,1,31900,2,3.0,52500,0,0,0,0,0,1,0,0,0,1,0
24979,24978,2020,0,51000,2,2.0,32500,1,0,0,0,0,0,0,0,0,1,0
37344,32481,2017,0,241000,2,3.0,41970,1,0,0,0,0,0,0,0,0,0,1
25180,25572,2022,0,105000,1,1.5,25400,1,0,0,0,0,0,0,0,0,1,0
17403,39036,2020,1,42000,2,2.0,67200,0,0,0,0,0,1,0,0,0,0,1
23872,23593,2019,1,169000,1,1.5,24800,1,0,0,0,0,0,0,0,0,0,1
16968,39564,2018,0,69400,2,2.0,37500,0,0,0,0,0,1,0,0,0,1,0
16497,19728,2017,1,195000,2,1.5,17000,0,0,0,0,0,0,0,0,1,0,1
21440,18351,2016,0,216500,0,1.5,14150,0,0,0,0,1,0,0,0,0,0,1
37344,32481,2017,0,141000,2,3.0,39700,1,0,0,0,0,0,0,0,0,1,0
37697,13667,2006,1,290000,2,3.0,16300,1,0,0,0,0,0,0,0,0,0,1
16552,7932,1998,0,410000,0,2.0,4600,0,0,0,0,0,1,0,0,0,1,0
17322,39036,2021,1,85850,2,2.0,44100,0,0,0,0,0,1,0,0,0,1,0
23341,23513,2019,1,199000,2,2.0,24000,1,0,0,0,0,0,0,0,0,0,1
38052,32842,2014,0,142800,2,3.0,28400,1,0,0,0,0,0,0,0,0,1,0
77448,76559,2019,0,150000,2,3.0,64000,1,0,0,0,0,0,0,0,0,1,0
17225,12758,2004,0,410000,2,2.5,11300,0,0,0,0,0,1,0,0,0,0,1
15881,5591,1991,0,600000,0,1.6,2073,0,0,0,0,0,1,0,0,0,1,0
17225,8691,1992,0,300000,0,2.5,1800,0,0,0,0,0,1,0,0,0,1,0
16519,7785,2002,1,360000,0,1.8,4900,0,0,0,0,0,1,0,0,0,1,0
20492,20503,2011,0,281550,2,3.0,20500,0,0,0,0,0,1,0,0,0,0,1
17161,5722,1994,0,430000,0,1.8,3109,0,0,0,0,0,1,0,0,0,1,0
39427,20734,2010,0,306000,2,3.0,17000,1,0,0,0,0,0,0,0,0,1,0
16968,12758,2004,0,500000,2,2.5,10500,0,0,0,0,0,1,0,0,0,0,1
16552,5591,1998,0,355000,0,1.6,4100,0,0,0,0,0,1,0,0,0,1,0
16968,7029,2000,1,463000,0,2.0,4970,0,0,0,0,0,1,0,0,0,0,1
20704,26455,2020,0,50000,1,1.5,28200,0,0,0,0,0,1,0,0,0,1,0
17140,23478,2021,0,173803,1,1.5,16950,0,0,0,0,0,0,0,0,1,1,0
17225,6987,1997,0,462000,0,2.8,5600,0,0,0,0,0,1,0,0,0,1,0
20704,26597,2021,0,145000,1,1.5,26300,0,0,0,0,0,1,0,0,0,1,0
47838,47962,2020,0,175860,2,2.0,40999,1,0,0,0,0,0,0,0,0,0,1
16748,7973,2002,1,380000,0,2.0,5500,0,0,0,0,0,0,1,0,0,0,1
37697,13807,2002,0,357000,2,3.0,7300,1,0,0,0,0,0,0,0,0,1,0
37344,68405,2022,0,65000,2,3.0,67000,1,0,0,0,0,0,0,0,0,1,0
16968,20517,2015,1,230000,2,2.0,20500,0,0,0,0,0,1,0,0,0,1,0
20269,20549,2009,0,193580,2,3.0,21850,0,0,0,0,0,1,0,0,0,0,1
17161,25512,2017,1,280000,2,2.0,19000,0,0,0,1,0,0,0,0,0,0,1
40278,21047,2008,0,295000,2,3.0,21500,1,0,0,0,0,0,0,0,0,0,1
16748,6023,1998,0,320590,0,1.6,2950,0,0,0,0,0,0,1,0,0,1,0
23605,23246,2020,1,105000,1,1.5,23900,1,0,0,0,0,0,0,0,0,0,1
16968,12808,2004,0,330000,2,2.5,8800,0,0,0,0,0,1,0,0,0,1,0
22010,18482,2019,1,175500,1,1.5,20900,0,0,0,0,1,0,0,0,0,0,1
37344,18907,2007,0,290790,2,3.0,23000,1,0,0,0,0,0,0,0,0,0,1
21066,20775,2010,0,155000,2,4.4,13500,0,0,0,0,0,1,0,0,0,1,0
16748,19966,2013,0,171300,2,2.0,23300,0,0,0,0,0,1,0,0,0,0,1
23377,23593,2018,0,228000,0,1.5,16750,1,0,0,0,0,0,0,0,0,0,1
35692,41700,2019,0,76000,2,3.0,45500,1,0,0,0,0,0,0,0,0,1,0
15881,37773,2019,0,190000,2,2.0,31000,0,0,0,0,0,1,0,0,0,0,1
76605,78119,2021,0,100000,2,3.0,87999,1,0,0,0,0,0,0,0,0,0,1
17322,12870,2007,1,320000,2,3.0,15000,0,0,0,0,0,1,0,0,0,0,1
17161,5722,1996,0,322000,0,2.8,4500,0,0,0,0,0,1,0,0,0,1,0
21440,26431,2021,0,82000,2,2.0,28000,0,0,0,0,0,1,0,0,0,1,0
17574,7000,2002,1,388000,0,2.5,7400,0,0,0,0,0,0,1,0,0,0,1
35108,41456,2021,1,47500,2,2.0,42000,1,0,0,0,0,0,0,0,0,1,0
23605,23015,2017,0,114000,2,1.5,19900,1,0,0,0,0,0,0,0,0,1,0
17322,6988,1996,0,491750,0,2.5,3500,0,0,0,0,0,1,0,0,0,1,0
17225,39036,2017,0,245000,2,3.0,36700,0,0,0,0,0,0,1,0,0,0,1
17322,20410,2012,0,258000,2,2.0,17000,0,0,0,0,0,1,0,0,0,1,0
38076,19240,2010,1,285000,2,3.0,22500,1,0,0,0,0,0,0,0,0,0,1
38052,19292,2008,0,390000,2,3.0,19000,1,0,0,0,0,0,0,0,0,0,1
17403,20410,2014,1,123000,2,2.0,18900,0,0,0,0,0,1,0,0,0,1,0
15881,19607,2019,1,255000,2,2.0,21300,0,0,0,0,0,0,1,0,0,0,1
38076,13512,2003,1,466800,2,3.0,12999,1,0,0,0,0,0,0,0,0,0,1
16552,7785,2002,1,391000,2,2.0,5500,0,0,0,0,0,1,0,0,0,0,1
36998,19240,2008,0,330000,2,3.0,19500,1,0,0,0,0,0,0,0,0,0,1
17161,20304,2018,1,161500,2,2.0,22500,0,0,0,0,0,0,1,0,0,0,1
17161,5722,1993,0,290000,0,2.0,2150,0,0,0,0,0,1,0,0,0,1,0
16519,7815,1998,0,500000,0,1.9,3499,0,0,0,0,0,1,0,0,0,1,0
23605,23246,2019,0,113000,2,2.0,25200,1,0,0,0,0,0,0,0,0,0,1
17225,20391,2015,1,119000,2,2.0,22000,0,0,0,0,0,1,0,0,0,1,0
20269,16044,2005,1,364000,2,4.8,8500,0,0,0,0,0,1,0,0,0,1,0
15881,19607,2017,1,101500,2,2.0,23300,0,0,0,0,0,1,0,0,0,1,0
17322,38737,2020,1,159000,2,2.0,33300,0,0,0,0,0,0,1,0,0,0,1
35108,41733,2022,1,37000,2,2.0,46000,1,0,0,0,0,0,0,0,0,1,0
17574,7700,1992,0,400000,2,2.0,3000,0,0,0,0,0,1,0,0,0,1,0
39203,49851,2022,0,26500,2,2.0,49000,0,0,1,0,0,0,0,0,0,1,0
23139,23246,2020,1,158000,1,1.5,18695,1,0,0,0,0,0,0,0,0,0,1
17403,12870,2004,0,455000,0,2.5,9700,0,0,0,0,0,1,0,0,0,0,1
17574,12808,2006,0,267438,0,2.5,10450,0,0,0,0,0,1,0,0,0,1,0
23872,23513,2020,1,160000,1,1.5,18250,1,0,0,0,0,0,0,0,0,0,1
37697,13503,2005,1,220000,0,3.0,12000,1,0,0,0,0,0,0,0,0,0,1
16519,20367,2015,0,180925,2,2.0,16500,0,0,0,0,0,1,0,0,0,1,0
36998,13807,2002,0,200000,2,3.0,8900,1,0,0,0,0,0,0,0,0,1,0
17322,39008,2021,1,32000,2,3.0,53000,0,0,0,0,0,1,0,0,0,1,0
50682,51720,2019,0,77000,2,4.4,89900,0,1,0,0,0,0,0,0,0,1,0
38076,19240,2011,1,320000,2,3.0,25500,1,0,0,0,0,0,0,0,0,0,1
21201,26597,2020,0,143000,1,1.5,22300,0,0,0,0,0,1,0,0,0,1,0
20492,15743,2007,1,290000,2,3.0,12500,0,0,0,0,0,1,0,0,0,1,0
17574,20211,2010,0,285000,2,3.0,15000,0,0,0,1,0,0,0,0,0,1,0
17403,12921,2008,1,433000,0,2.0,11500,0,0,0,0,0,0,1,0,0,0,1
17161,5722,1997,0,328482,0,1.6,3500,0,0,0,0,0,0,1,0,0,1,0
16519,25512,2017,1,199000,0,2.0,19500,0,0,0,1,0,0,0,0,0,0,1
20704,26597,2020,0,69000,2,2.0,25500,0,0,0,0,0,1,0,0,0,1,0
23341,23015,2019,0,191000,0,1.5,16900,1,0,0,0,0,0,0,0,0,0,1
37697,18907,2013,1,265000,2,3.0,23999,1,0,0,0,0,0,0,0,0,0,1
16552,37773,2023,1,5719,2,3.0,79990,0,0,0,0,0,1,0,0,0,1,0
21201,26597,2019,0,62330,2,2.0,37000,0,0,0,0,0,1,0,0,0,1,0
21201,18351,2016,0,197000,2,2.0,18000,0,0,0,0,1,0,0,0,0,0,1
35108,41733,2023,1,19000,2,2.0,53000,1,0,0,0,0,0,0,0,0,1,0
36510,41456,2020,0,86000,2,3.0,47900,1,0,0,0,0,0,0,0,0,1,0
17322,38737,2019,0,80500,2,2.0,31000,0,0,0,0,0,0,1,0,0,0,1
35692,41700,2020,0,173000,2,2.0,42500,1,0,0,0,0,0,0,0,0,0,1
23377,23015,2021,1,8000,2,2.0,28450,1,0,0,0,0,0,0,0,0,1,0
16497,22403,2019,0,39000,1,1.5,27600,0,0,0,0,0,0,0,0,1,0,1
16497,19728,2012,0,206000,2,1.6,9800,0,0,0,0,0,0,0,0,1,1,0
17403,6987,1998,0,270000,0,2.5,6000,0,0,0,0,0,0,1,0,0,0,1
17225,39036,2019,0,112000,2,3.0,48499,0,0,0,0,0,0,1,0,0,0,1
17161,12919,2009,1,270000,0,2.0,8000,0,0,0,0,0,1,0,0,0,1,0
17225,6918,1998,0,350000,0,2.5,5000,0,0,0,0,0,1,0,0,0,1,0
21066,20503,2009,0,350000,2,3.0,17700,0,0,0,0,0,1,0,0,0,0,1
35108,41700,2022,1,99000,2,3.0,56500,1,0,0,0,0,0,0,0,0,0,1
36998,67133,2019,0,97800,2,3.0,59000,1,0,0,0,0,0,0,0,0,1,0
17574,20517,2011,0,260543,2,3.0,16100,0,0,0,0,0,1,0,0,0,1,0
17322,7000,1998,0,384521,2,4.4,4999,0,0,0,0,0,1,0,0,0,1,0
37697,69367,2023,1,45000,2,3.0,93000,1,0,0,0,0,0,0,0,0,1,0
74046,76044,2025,1,2505,2,3.0,169900,1,0,0,0,0,0,0,0,0,0,1
17322,39564,2020,0,160000,2,2.0,29900,0,0,0,0,0,0,1,0,0,0,1
25180,25407,2018,0,244000,2,2.0,23900,1,0,0,0,0,0,0,0,0,0,1
23139,23491,2021,1,170000,0,1.5,17750,1,0,0,0,0,0,0,0,0,0,1
17256,23478,2020,0,180000,1,1.5,19800,0,0,0,0,0,0,0,0,1,1,0
21201,18615,2020,1,155000,1,1.5,19300,0,0,0,0,1,0,0,0,0,1,0
17225,6987,1998,0,247000,0,2.9,6700,0,0,0,0,0,1,0,0,0,0,1
16968,20672,2014,1,199000,2,2.0,18990,0,0,0,0,0,1,0,0,0,1,0
35108,41456,2021,0,112000,2,3.0,63000,1,0,0,0,0,0,0,0,0,0,1
38714,34522,2017,0,205000,2,3.0,37900,1,0,0,0,0,0,0,0,0,0,1
17322,39008,2017,0,296000,2,2.0,25500,0,0,0,0,0,1,0,0,0,0,1
17403,7050,1994,0,123456,2,2.5,15000,0,0,0,0,0,1,0,0,0,1,0
17161,7932,2001,0,300000,2,2.5,5300,0,0,0,0,0,0,1,0,0,1,0
17403,39036,2021,1,107000,2,2.0,42000,0,0,0,0,0,0,1,0,0,0,1
16519,5597,1998,0,314500,0,1.6,3150,0,0,0,0,0,0,1,0,0,1,0
16968,7700,1989,0,400000,0,2.5,2000,0,0,0,0,0,1,0,0,0,1,0
38076,69427,2020,0,95000,2,3.0,59500,1,0,0,0,0,0,0,0,0,1,0
38991,50409,2021,0,35900,2,2.0,56555,0,1,0,0,0,0,0,0,0,1,0
16748,5722,1993,0,490000,0,1.8,3900,0,0,1,0,0,0,0,0,0,1,0
16968,20559,2010,0,194155,2,3.0,20500,0,0,0,1,0,0,0,0,0,0,1
38814,49615,2021,0,60500,2,2.0,49900,0,0,1,0,0,0,0,0,0,1,0
74046,73554,2021,0,38000,2,3.0,70000,1,0,0,0,0,0,0,0,0,1,0
16552,37773,2019,0,74000,2,2.0,29900,0,0,0,0,0,1,0,0,0,1,0
21066,20407,2011,0,270000,2,3.0,18900,0,0,0,0,0,1,0,0,0,0,1
21278,18351,2020,1,162000,1,1.5,18700,0,0,0,0,1,0,0,0,0,1,0
16519,7785,2001,0,391000,0,2.8,4700,0,0,0,0,0,1,0,0,0,1,0
17403,6918,1998,0,430693,0,2.5,2900,0,0,0,0,0,1,0,0,0,1,0
16748,12952,2008,0,199316,2,2.0,12990,0,0,0,0,0,1,0,0,0,0,1
